cnpj_basico,identificador_matriz_filial,nome_fantasia,tipo_logradouro,logradouro,numero,bairro,cep,uf,municipio,cnae_fiscal_principal,cnae_fiscal_secundaria
29744778,2,,AVENIDA,ALBINO JOSE BARBOSA DE OLIVEIRA,1182,JARDIM JOSE MARTINS,13084008,SP,6291,9491000,
29667227,2,,RUA,DOUTOR RUBENS GOMES BUENO 691,691,VARZEA DE BAIXO,04730903,SP,7107,2033900,4684201
29744778,2,,RUA,CAETANO FERRARI,61,JARDIM JUREMA,13272470,SP,7225,9491000,
29744778,2,,AVENIDA,DOM PEDRO II,811,JARDIM IMPERIAL,12950090,SP,6181,9491000,
29744778,2,,RUA,NIVALDO NERES GUSMAO,08,VILA PRUDENCIANA,19803160,SP,6179,9491000,
29744778,2,,RUA,JOAO LEONARDELLI,265,CENTRO,13960000,SP,7143,9491000,
29744778,2,,AVENIDA,TEOTONIO VILELA,155,CHACARA APARECIDA,13880000,SP,7231,9491000,
29744778,2,,RUA,DEZENOVE DE SETEMBRO,17,CENTRO,08900000,SP,6467,9491000,
28789998,2,,AVENIDA,JAMARIS,100,PLANALTO PAULISTA,04078000,SP,7107,4684299,"3314705,4623108"
31606635,2,IGREJA CATOLICA APOSTOLICA CARISMATICA,RUA,FRANCISCO SANTOS REIS,466,PEDREGULHO,12515070,SP,6469,9491000,
27865757,2,"GLOBOPAR, TV GLOBO, REDE GLOBO E GLOBO.COM",AVENIDA,DOUTOR MAURO LINDEMBERG MONTEIRO,979,SANTA FE,06278010,SP,6789,5920100,
29744778,2,,RUA,RODOLPHO TURRI,411,PARQUE RESIDENCIAL BAMBI,07159710,SP,6477,9491000,8211300
29291184,2,TONIATO,RUA,ELIZABETH LOBO GARCIA,1320,ALVARENGA,09854130,SP,7075,4930203,"4930201,4930202,7020400,8292000"
29744778,2,,RUA,PEIXOTO MELO FILHO,429,JARDIM SAO JORGE,04432170,SP,7107,9491000,
29744778,2,,AVENIDA,DAS PALMEIRAS (COND VARGEM GRANDE),777,COLONIA (ZONA SUL),04895340,SP,7107,9491000,
30127872,2,,AVENIDA,ENGENHEIRO JOAO FERNANDES GIMENES MOLINA,1745,DISTRITO INDUSTRIAL,13213080,SP,6619,6201501,"4751201,6202300,6204000,6209100,7112000,7739099"
29503802,2,,RUA,TEIXEIRA DA SILVA,660,PARAISO,04002909,SP,7107,4645102,4773300
29979036,2,APS CAJATI,RUA,BICO DO PATO,111,CENTRO,11950000,SP,2967,8430200,
30902803,2,IGREJA DA GRACA,AVENIDA,FLAMINGO,151,VILA NOVA CURUCA,08031000,SP,7107,9491000,
30902803,2,IGREJA DA GRACA,RUA,DEPUTADO JOAO DE FARIA,873,CENTRO,14580000,SP,6455,9491000,
29979036,2,APS SAO PAULO - ANHANGABAU,RUA,CORONEL XAVIER DE TOLEDO,280,REPUBLICA,01048000,SP,7107,8430200,
30406763,2,FOURTEAM ENGENHEIROS ASSOCIADOS,RUA,JULIETA MACEDO PEREIRA,176,RIBEIRANIA,14096420,SP,6969,7112000,
29744778,2,,RUA,EVANGELISTA DE SOUZA,1593,PARQUE CAPUAVA,09260411,SP,7057,9491000,
29744778,2,,RUA,TIRADENTES,1316,CENTRO,19200000,SP,6885,9491000,
29744778,2,,RUA,PAES LEME,109,VILA CAMPANTE,17670000,SP,6941,9491000,
30902803,2,,RUA,COROA BOREAL,0,JARDIM DO COLEGIO,06815360,SP,6401,9491000,
29744778,2,,RUA,DOS TIMBIRAS,287,SANTA EFIGENIA,01208011,SP,7107,9491000,
29744778,2,,AVENIDA,MOEMA,23,MOEMA,04077020,SP,7107,9491000,
29744778,2,,ESTRADA,DOS INDIOS,1132,JARDIM CAIUBY,08588000,SP,6563,9491000,
29744778,2,,RUA,VANTINI,671,CANDIA,14180000,SP,6905,9491000,
29744778,2,,RUA,VICTORIO SPINUCCI,60,JARDIM PROMECA,13223200,SP,7233,9491000,
31368046,2,,ESTRADA,DO TABOAO DO PARATEI,1255,DO TABOAO,08772010,SP,6713,4930202,4930201
29435005,2,,RUA,CONSELHEIRO BROTERO,1486,SANTA CECILIA,01232010,SP,7107,8610101,"7210000,8230001,8599604,8610102,8630501,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640210,8640211,8640212,8712300"
27499917,1,ORTHOTRAUMA INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO,RUA,1 A JC,138,JARDIM CENTENARIO,13503511,SP,6979,3250704,"2539001,2539002,2660400,3250701,3250703,3250705,3312103,4645101,6204000,8129000,8211300"
27500483,1,,RUA,DA CONSOLACAO,3064,CERQUEIRA CESAR,01416000,SP,7107,7020400,"6462000,6630400,6810201,6810202"
27501323,1,EDITORA BRAZIL TAX GUIDE LTDA.,RUA,TABAPUA,479,ITAIM BIBI,04533011,SP,7107,5811500,"4761001,6203100,8599604"
27501860,1,,RUA,CHAMANTA,1042,VILA PRUDENTE,03127001,SP,7107,4616800,
27502585,1,,RUA,ASTORGA,93,CHACARAS REUNIDAS,12238400,SP,7099,4292802,4329199
31606635,2,IGREJA CATOLICA APOSTOLICA CARISMATICA,AVENIDA,GUADALAJARA,2409,AVIACAO,11702605,SP,6921,9491000,
27505069,1,THE LANDMARK RESIDENCE,ALAMEDA,JAU,1607,JARDIM PAULISTA,01420007,SP,7107,6822600,5510802
27505135,1,SOS SAUDE,AVENIDA,IBIRAPUERA,2907,INDIANOPOLIS,04029200,SP,7107,8610101,8630502
27505482,1,SUDELETRO,AVENIDA,MIRASSOL,214,VILA PARAISO,13043300,SP,6291,4742300,"4649406,4321500,4322301"
27506905,1,,SITIO,SANTA JULIA,S/N,CASTORES,15450000,SP,6781,0139306,
27507346,1,,SITIO,SAO JOSE,S/N,LAGEADO,18790000,SP,6777,0151201,"0111302,0115600,0111399"
27507427,1,,ESTRADA MUNICIPAL,DE AMERICO DE CAMPOS AO CORREGO DO RANGEL,SN,ZONA RURAL,15560000,SP,6907,0139306,
27507461,1,,SITIO,SAO JORGE,S/N,LAGOA AZUL,17730000,SP,6821,0151201,
27507948,1,,SITIO,MONTE ALEGRE,S/N,MONTE ALEGRE,17730000,SP,6821,0113000,
27508737,1,,RUA,BARTOLOMEU DIAS,314,AVIACAO,11702620,SP,6921,9430800,"7490199,0230600,7500100,7210000,8599604,0162803,7319099,8230001"
27509506,1,,SITIO,ARACAEIRO,SN,ARACAEIRO,18325000,SP,2997,0119909,"0112199,0111302,0119905"
27510191,1,,SITIO,BOA ESPERANCA,S/N,DO RETIRO,12500970,SP,6469,0151202,
27511330,1,,SITIO,EUCAFLORA,SN,PATOS,16360000,SP,6187,0113000,
27511339,1,,RODOVIA,PERICLES BELINI KM 144 SENT.ALV.FLORENCE A CARDOSO A 16 KM,S/N,ZONA RURAL,15540000,SP,6123,0151201,"0141502,0142300"
27511816,1,RIO DOURADO AGRICOLA,RODOVIA,"DOUTOR PLACIDO ROCHA, KM 19,6",S/N,LAGOA SECA,17809899,SP,6101,0113000,"0111302,0115600,0116401,0131800,0151201,0210101,0210106,0230600,0161003,0161099"
27512506,1,,QUINTA,BELA VISTA,SN,SEDE,15530000,SP,6359,0151203,
27513752,1,,SITIO,PEREIRA,S/N,RIBEIRAO GRANDE,18170000,SP,6857,0121101,
27514721,1,CEDROS 03,RUA,YOITI IKEDA,300,JARDIM CRUZEIRO,18305485,SP,6305,4110700,6810201
27515009,1,,ESTRADA,MUNICIPAL IBITINGA-BAIRRO TAQUARAL,S/N,TAQUARAL,14940000,SP,6493,0151202,0151201
27516332,1,IGREJA PRESBITERIANA INDEPENDENTE DO JARDIM SERRANO II,RUA,EGYDIO RIBEIRO,22,CONJUNTO HABITACIONAL JARDIM SERRANO,18117128,SP,7243,9491000,
27517805,1,,PRACA,MARECHAL DEODORO,406,SANTA CECILIA,01150010,SP,7107,6911701,
27520149,1,,CHACARA,JADE,1,ZONA RURAL,13580000,SP,6959,0151201,
27520183,1,ASSEMBLEIA DE DEUS JESUS ME CHAMA,RUA,LISETA LESSALA FREIRE OLIVEIRA,220,JARDIM DOS MANACAS,04844140,SP,7107,9491000,
27520218,1,,RUA,ARAGAO,1066,VILA MAZZEI,02308001,SP,7107,6911701,
27520300,1,IPFAD,AVENIDA,TOME DIAS LACO,17,JARDIM CAMARGO NOVO,08121300,SP,7107,9491000,
27520578,1,,ESTANCIA,NOSSA SENHORA APARECIDA,00,COR ACOITA CAVALO,15765000,SP,7045,0151201,"0151202,0111302"
27521861,1,,AREA,RURAL,S/N,AREA RURAL DE PIRACICABA,13433899,SP,6875,0151201,
27524520,1,,SITIO,SAO JOSE,S/N,POUSO ALTO,13780000,SP,6379,0134200,
27525293,1,,AVENIDA,JACEGUAVA,111,BALNEARIO SAO JOSE,04870425,SP,7107,0121101,"0141501,0142300"
27525761,1,,RUA,CESARIO MOTA,367,CENTRO,18035200,SP,7145,6911701,
27525801,1,CORREA REPRESENTACOES,RUA,DAS GRALHAS,06,SANTA TEREZA,17507110,SP,6681,4612500,4619200
27526327,1,,RUA,SAO CARLOS DO PINHAL,78,BELA VISTA,01333000,SP,7107,8630503,"8630501,8630502"
27526857,1,,SITIO,SANTOS REIS,S/N,ZONA RURAL,15150000,SP,6729,0113000,
27529578,1,,RUA,RAFAEL CORREA SAMPAIO,1284,SANTA PAULA,09541250,SP,7077,6462000,"7020400,7319004,8599604"
27529625,1,,FAZENDA,SANTA CRUZ,S/N,ZONA RURAL,15155000,SP,6591,0113000,"0111302,0151203"
27529687,1,RESIDENCIAL NOVO DARDANELLA,AVENIDA,PRESIDENTE CASTELO BRANCO,4388,AVIACAO,11702700,SP,6921,4120400,4110700
27530665,1,INNOVATE,RUA,TOMAS DE KEMPIS,200,PARQUE SAO LUIS,02832060,SP,7107,7020400,
27530973,1,,AVENIDA,PRES JUSCELINO KUBITSCHEK,50,VILA NOVA CONCEICAO,04543000,SP,7107,6630400,
27532051,1,,ESTRADA,MONTE MOR A SUMARE,S/N,PINHEIRO,13190000,SP,6737,6810201,"6810202,6810203,6822600"
27532678,1,,SITIO,SANTA LUCIA,S/N,CORREGO DA PRATA,15740000,SP,6385,0132600,
27533045,1,,SITIO,SAO JORGE,S/N,SAO JOAO,13520000,SP,7109,0151201,0151202
27541505,1,,RUA,FUNCHAL,551,VILA OLIMPIA,04551060,SP,7107,6810201,6810202
27542040,1,ASSOCIACAO VIDA AS NACOES,AVENIDA,DOUTOR PEDRO LESSA,904,PONTA DA PRAIA,11025001,SP,7071,9491000,
27543283,1,,AVENIDA,DOM PEDRO II,1020,OCIAN,11704400,SP,6921,4646001,"4637199,4646002,4729699,4772500"
27543690,1,,FAZENDA,SANTO ANTONIO,S/N,RURAL,13710000,SP,7167,0131800,0133499
27543713,1,,CHACARA,CANAA - LOTE 10,SN,SEDE,19560000,SP,6513,0151201,
27544315,1,,AVENIDA,DAS NACOES UNIDAS,22540,VILA ALMEIDA,04795921,SP,7107,6912500,
27544589,1,,TRAVESSA,ANALANDIA,87,VILA DE ROSES,15804006,SP,6323,8690999,8800600
27545387,1,,FAZENDA,NOSSA SENHORA APARECIDA,SN,CORREGO BRANCO,17670000,SP,6941,0133402,
27546485,1,SCP - BH SOCICAM,RUA,BELA CINTRA 1149,1149,CONSOLACAO,01415907,SP,7107,6499999,
27547537,1,AUTOPOSTO MACKENZIE,AVENIDA,TUCUNARE,1498,TAMBORE,06460020,SP,6213,4731800,"4520005,4729699,5611203"
27548046,1,,AVENIDA,EMBAIXADOR MACEDO SOARES,10001,VILA ANASTACIO,05095035,SP,7107,7112000,7119799
27548793,1,,SITIO,BAIRRO ATIBAINHA,S/N,ATIBAINHA,12970000,SP,6873,0121101,"0119906,0133402,0133404,0131800,0155503,0155504,0155505,0312401"
27549547,1,,RUA,DO RETIRO,545,CENTRO,13201030,SP,6619,8112500,
27550085,1,,SITIO,FUNDAO,SN,CAMPINA DE FORA,18430000,SP,6961,0119909,0119999
27550462,1,SO OFERTAS VALINHOS,RUA,DOUTOR ADHEMAR DE BARROS,105,JARDIM EUROPA,13270600,SP,7225,4729699,"4721104,5611203,5611204,4712100"
27550678,1,SIDERATOS SERVICOS MEDICOS,AVENIDA,JOSE MUNIA,7359,JARDIM BOSQUE DAS VIVENDAS,15085895,SP,7097,8630503,"8230001,8599604,8660700"
27550897,1,,FAZENDA,CARDOSO,S/N,ZONA RURAL,19190000,SP,7067,0151201,"0113000,0111302,0151202"
27551040,1,,AREA,BAIRRO DO ALEGRE,S/N,DO ALEGRE,18435000,SP,3061,0111302,
27551187,1,,SITIO,SAO PEDRO,SN,PIRAPORA,18530000,SP,7191,0155501,"0151201,0151202,0111302,0154700,0153902"
27551561,1,,RUA,JOSE MENDONCA,55,VILA RENASCENCA,13067350,SP,6291,8112500,
27551813,1,,AVENIDA,PAULISTA 2001,2001,BELA VISTA,01311931,SP,7107,6911701,
27556581,1,,ESTRADA MUNICIPAL,"DE COSMORAMA AO ALTO ALEGRE, KM 33",S/N,ZONA RURAL,15530000,SP,6359,0113000,0151201
27557250,1,,ESTRADA,MUNICIPAL VIDEIRAS,1077,VIDEIRAS,13330970,SP,6511,0121101,"0119909,0132600,0139399"
27557739,1,,RUA,GENERAL GOIS MONTEIRO,18,VILA ANGLO BRASILEIRA,05029000,SP,7107,8211300,
27558442,1,,ESTRADA,MUNICIPAL DO TURVO,3570,TURVO,12249000,SP,7099,0159801,"0152102,0210101,0119999"
27558872,1,,SITIO,MORRO ALTO,79,ASSENTAMENTO SANTA ZELIA,19280000,SP,7187,0151201,0151202
27560415,1,RESERVA DA MATA CASAS,RUA,DAS ORQUIDEAS,737,JARDIM POMPEIA,13345040,SP,6511,4110700,
27561748,1,,SITIO,BOA VISTA,S/N,BAIRRO DO TURVO,18230000,SP,7105,0151201,"0151202,0152102"
27562171,1,,SITIO,LARAMY,724,GUACU,18130970,SP,7113,0122900,
27562570,1,,ESTRADA MUNICIPAL,ESTRADA MUNICIPAL MAJOR PRADO - VERTENTE,SN,ZONA RURAL,16130000,SP,2939,0151201,
27562611,1,,RUA,BIANCA EVA IORIO BADRA,480,JARDIM IBITI DO PACO,18086170,SP,7145,7319002,
27562861,1,,RUA,CONSTITUICAO,201,CENTRO,13360000,SP,6309,4110700,4120400
27564831,1,,SITIO,PAU D ALHO,0,RURAL,14350000,SP,6119,0151201,0134200
27565285,1,GAFISA HI GUACA,AVENIDA,DO GUACA,116,LAUZANE PAULISTA,02435001,SP,7107,8112500,
27565976,1,,RUA,AMADOR BUENO,474,SANTO AMARO,04752901,SP,7107,6470101,
27566032,1,,RUA,AMADOR BUENO,474,SANTO AMARO,04752901,SP,7107,6470101,
27566201,1,CONDOMINIO VILLE DE EVANS,RUA,EVANS,536,VILA ESPERANCA,03648020,SP,7107,8112500,
27567749,1,ATLETICO,RUA,PASTOR SAMUEL DE CAMPOS CHIMINAZZO,130,JARDIM NOSSA SENHORA DE FATIMA,13185484,SP,2951,9312300,
27567828,1,,RODOVIA,MANILO GOBBI KM,254,AGUA DA PINGA,19819899,SP,6179,0113000,"0115600,0111302"
27568018,1,,RUA,CORONEL BENTO SOARES,105,ITAGACABA,12730340,SP,6369,9493600,
27568852,1,CONDOMINIO ADELISTA FRNANDE LIMA,RUA,AFONSO SCHIMIDT,576,PARQUE DOS BANDEIRANTES,14090470,SP,6969,8112500,
27571180,1,,SITIO,MATAO,S/N,MATO DENTRO,18400970,SP,6549,0121101,"0111302,0131800"
27571558,1,NOVA PAULISTA,RUA,PRIMO ALPI,993,JARDIM PAULISTA,06663300,SP,6551,8112500,
27573717,1,,SITIO,RIBEIRAO BONITO,S/N,DOS COSTAS,18740000,SP,7177,0111302,"0119905,0115600,0111303"
27578317,1,,ESTRADA,MUNICIPAL,S/N,SOROCABUCU,18150000,SP,6495,0121101,0119999
27580533,1,,PRACA,ALFREDO EGYDIO DE SOUZA ARANHA,100,PARQUE JABAQUARA,04344902,SP,7107,6470101,
27581558,1,,RODOVIA,WILSON FINARDI ? SP 191 KM 50+540M,SN,JARDIM SOBRADINHO,13609300,SP,6165,1062700,"1065101,1069400,4120400,4632001,4632002,4632003,4637105,4639701,4686902,4729699,4930201,4930202,6462000,6810202,7312200,8599699"
27583884,1,,RUA,FRADIQUE COUTINHO,623,PINHEIROS,05416010,SP,7107,6204000,"6201501,6311900,8599603,8599699,9511800,6319400"
27586625,1,TENDA DOS MILAGRES,RUA,MANUEL LEMES DA SILVA,349,JARDIM DAS OLIVEIRAS,08122140,SP,7107,9491000,
27589975,1,,RUA,BENJAMIN CONSTANT,2077,CENTRO,13400056,SP,6875,0161099,
27591253,1,AR-LEAL,RUA,ALESSANDRO ARALDI,92,JARDIM PINHEIROS,05138260,SP,7107,9499500,9430800
27591956,1,,RUA,FORTE MAURICIO,27,JARDIM IPORA,04865130,SP,7107,6911701,
27592119,1,,CHACARA,NOSSA SENHORA APARECIDA,SN,DA GLORIA,13990000,SP,6865,0134200,
27592804,1,,RUA,ASSUNGUI,332,VILA GUMERCINDO,04131000,SP,7107,4110700,
27593647,1,MFLY PARTICIPACOES LTDA.,AVENIDA,NOSSA SENHORA DE FATIMA,255,VILA ISRAEL,13478540,SP,6131,6462000,"6810202,6810201"
27593905,1,,RUA,SEIS,271, ITABORAI,13330970,SP,6511,0139399,"0119903,0121102,0133499"
27594733,1,,RUA,SERRA DE BOTUCATU,1.122,VILA GOMES CARDIM,03317001,SP,7107,4756300,"4781400,4763602"
27595780,1,,AVENIDA,SARAIVA 400,400,VILA CINTRA,08745900,SP,6713,7711000,"6463800,7490104,7719599,7740300,7830200"
27599186,1,,SITIO,SAO LUIZ II,S/N,CORREGO DA PEDRA,15625000,SP,6693,0113000,0151201
27599264,1,,ESTRADA,BERTIOGA,S/N,BALNEARIO PRAIA DO PEREQUE,11446000,SP,6475,0121101,"0119905,0133409"
27599283,1,,FAZENDA,INGAZEIRO,S/N,INGAZEIRO,17440000,SP,7211,0115600,"0111302,0119905,0116402,0119902,0119999"
27600362,1,,ESTRADA MUNICIPAL,GASTAO VIDIGAL A NOVA LUZITNIA,KM 01,BARRA G M GROSSO,15330000,SP,6437,0151202,"0151201,0113000"
27600411,1,,RUA,ITAMBE,289,HIGIENOPOLIS,01239905,SP,7107,5911102,"5811500,5911199,5920100,7319004,7320300,8211300,8230001,8592999,9002701"
27600751,1,CONDOMINIO ELIAS W. DALLOUL,RUA,DOM AFONSO HENRIQUE,935,PARQUE ESTORIL,15085030,SP,7097,8112500,
27601341,1,,RUA,DIOGO MOREIRA,132,PINHEIROS,05423010,SP,7107,6911701,
27601818,1,ROYAL KM 0,RUA,RUA ANGELO SASSO,144,JARDIM SAO SEBASTIAO,14730000,SP,6731,4731800,"4520005,4729699,4784900,4732600"
27602635,1,,RUA,BARAO DE ITAPETININGA,255,REPUBLICA,01042001,SP,7107,6911701,
27603681,1,,RUA,DO ROCIO,109,VILA OLIMPIA,04552000,SP,7107,6810201,"4110700,6810202"
27604664,1,IGREJA EVANGELICA MINISTERIO UMA NOVA VISAO,RUA,JOAO WALSH COSTA,903,JARDIM MORADA DO SOL,13348430,SP,6511,9491000,
29979036,2,APS FRANCO DA ROCHA,AVENIDA,ISRAEL,661,VILA BELA,07847200,SP,6429,8430200,
27605357,1,,RUA,SAO SEBASTIAO,80,VILA DA SAUDE,04144060,SP,7107,6822600,
27605754,1,,RUA,ERICO VERISSIMO,27,JD. SAO CONRADO,11900000,SP,6953,6911701,
27606130,1,,RUA,CAMPOS SALLES,43,CENTRO,14200000,SP,7119,8610102,"8630502,8630503,8630599,8211300,8219999"
27606627,1,NVM,AVENIDA,ANGELICA,2466,CONSOLACAO,01228200,SP,7107,7020400,6810201
27606989,1,30&9 PUBLICIDADE E PROPAGANDA,RUA,JOSE WASTH RODRIGUES,236,VILA MARIA,02121010,SP,7107,7311400,7319099
27607400,1,,RUA,LUIS CARLOS GENTILE DE LAET,1518,HORTO FLORESTAL,02378000,SP,7107,6622300,"6399200,6621502,6629100"
27611291,1,,AVENIDA,CONS CARRAO,1077,VILA CARRAO,03403000,SP,7107,6810201,"4110700,4120400"
27613404,1,,RUA,CONCEICAO,233,CENTRO,13010050,SP,6291,6911701,
27613730,1,,AVENIDA,SALVADOR MARKOWICZ,134,JARDIM SAO JOSE,12916400,SP,6251,4110700,"6810201,6810203,6463800"
27614101,1,,RUA,PROFESSOR WILSON MONTEIRO BONATO,2-55,JARDIM ESTORIL IV,17016240,SP,6219,6810202,"6810201,6462000"
27616134,1,,RUA,UM,43,JARDIM BELCITO,04855258,SP,7107,8112500,
27616158,1,,CHACARA,ESTIVA,SN,RURAL,13880000,SP,7231,0119903,
27617392,1,,SITIO,TOCOS,SN,TOCOS,18325000,SP,2997,0210103,"0111302,0119905"
27617490,1,,AVENIDA,HUM,228,CENTRO,14620000,SP,6787,7490103,"6462000,6463800"
27620810,1,,RUA,LUIZ AGOSTINHO AFFONSO AMORIN JR,35,VILA OCIDENTE,19300000,SP,6925,9609299,
27621323,1,,RUA,CACAPAVA,102,JARDIM PAULISTA,01408010,SP,7107,8219999,8291100
27621951,1,,ESTRADA,MIGUELOPOLIS A APARECIDA DO SALTO,S/N,ZONA RURAL,14530000,SP,6695,0113000,
27622622,1,,FAZENDA,LAJEADO,SN,URUTAGUA,16300001,SP,6847,0151201,"0151202,0152102,0153901,0153902,0154700"
27623803,1,,ESTRADA MUNICIPAL,DO BAIRRO JACUTINGA,S/N,JACUTINGA,18250000,SP,6471,0115600,"0151201,0111302,0111303,0111399,0119905"
27624416,1,,ESTRADA,"AGUA CLARA, BEIRA DO RIO GUARAU",S/N,GUARAU,11940000,SP,6593,0139399,"0155501,0155504,0121101,0133499"
27627326,1,,RECANTO,EMATHA,0,RURAL,14390000,SP,7059,0151201,0151202
27630123,1,,RUA,ERCILIO ANTONIO MEIRA,697,JARDIM SANTA IZABEL,13185220,SP,2951,6911701,
27630792,1,,RUA,RODOLFO BELZ,126,LAR SAO PAULO,05639010,SP,7107,6463800,
27631930,1,,RUA,ENGENHO VELHO,138,TATUAPE,03077040,SP,7107,9430800,"9499500,9493600"
27632046,1,,RODOVIA,LUIZ AUGUSTO DE OLIVEIRA,SN,RURAL,13580000,SP,6959,0121101,"0151201,0151202"
27633433,1,,ESTANCIA,SAO FRANCISCO,S/N.,ALIANCA,17650000,SP,6481,0116401,
27635155,1,RD REPRESENTACOES,RUA,IGARACU,213,VILA SIMONE,08160420,SP,7107,4618499,
27636674,1,RESIDENCIAL RESERVA ACOTY,ESTRADA,DO TABOLEIRO VERDE,720,TABOLEIRO VERDE,06720450,SP,6361,8112500,
27636827,1,,SITIO,SITIO SANTA MARIA III,SN,LAGEADO,18240000,SP,6143,0155501,0122900
27637554,1,,RUA,TEJUPA,192,VILA BABILONIA,04350020,SP,7107,7120100,
27638005,1,,RUA,SANTA CLARA,229,VILA ADYANA,12243630,SP,7099,6911701,
27638192,1,,AVENIDA,ANGELICA,2.346,CONSOLACAO,01228200,SP,7107,4110700,"6810201,6810202,6810203"
27638381,1,,RUA,ANDORINHAS,1050,BOA VISTA,11900000,SP,6953,0311601,"0312401,0311602,0312402"
27642259,1,,RUA,AFONSO SARDINHA,95,LAPA,05076000,SP,7107,6462000,
27642499,1,,ESTANCIA,DIAS SANCHES,SN,ZONA RURAL,18682970,SP,6637,0113000,
27644429,1,,FAZENDA,BOA VISTA,0,MIL ALQUEIRES,17580000,SP,6901,0134200,
27580518,2,,FAZENDA,SANTA LUZIA GLEBA II,SN,RURAL,14660000,SP,6999,0113000,"0151201,0151202"
27644727,1,,RUA,MONTEIRO LOBATO,522,CENTRO,15170000,SP,7169,6810201,"4110700,4120400,4511102,6810202,6822600"
27644802,1,,AVENIDA,PAULISTA 726,726,BELA VISTA,01310910,SP,7107,6612605,
